CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Payment Risk Category,Tenure Group
4770-QAZXN,Tomales,0,0,0,0,13,1,0,19.45,232.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Low Risk,Medium
4896-CPRPF,Valley Ford,1,0,1,1,35,1,0,25.45,809.25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
9714-EDSUC,Alviso,1,0,0,0,4,1,1,94.9,360.55,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,Medium Risk,New
0282-NVSJS,Aromas,0,1,1,1,12,0,1,29.3,355.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium Risk,New
7353-YOWFP,Brookdale,0,0,0,0,7,1,0,20.25,129.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,New
8008-ESFLK,Capitola,0,0,1,0,53,1,0,110.5,5835.5,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,High Risk,Long term
7537-CBQUZ,Castroville,1,1,0,0,63,1,1,109.4,7031.45,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,Low Risk,Long term
3363-EWLGO,Freedom,0,0,0,0,5,1,0,19.95,109.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
4750-UKWJK,Gilroy,0,1,1,0,37,1,0,19.6,727.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
1689-YQBYY,Los Gatos,0,0,0,1,12,1,1,76.6,893.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4487-ZYJZK,Los Gatos,0,0,1,1,38,1,0,19.6,763.1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Low Risk,Long term
2959-FENLU,Los Gatos,0,0,0,0,9,1,1,85.3,781.4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,Low Risk,New
0708-LGSMF,Milpitas,1,0,1,0,13,1,1,65.85,902.25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,High Risk,Medium
7634-HLQJR,Moss Landing,0,0,1,1,47,1,0,20.05,1016.7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
0487-RPVUM,Mount Hermon,1,0,1,0,61,1,0,99.4,5943.65,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,Low Risk,Long term
4079-ULGFR,Paicines,1,0,0,0,16,1,0,20.0,275.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
2516-XSJKX,San Juan Bautista,0,0,1,1,41,1,0,78.45,3126.45,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,High Risk,Long term
0057-QBUQH,San Martin,0,0,0,1,43,1,1,25.1,1070.15,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,High Risk,Long term
6599-SFQVE,Santa Clara,0,0,0,0,6,1,1,55.0,340.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
8331-ZXFOE,Santa Clara,0,0,0,0,58,1,1,71.1,4299.2,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,Low Risk,Long term
4003-FUSHP,Santa Cruz,1,0,0,0,19,1,1,61.55,1093.2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Low Risk,Medium
0356-ERHVT,Santa Cruz,1,0,1,0,11,1,1,45.9,521.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
7325-ENZFI,Santa Cruz,0,0,0,0,39,0,1,40.3,1630.4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,Low Risk,Long term
4884-ZTHVF,Santa Cruz,0,1,0,0,8,1,1,87.1,713.6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,High Risk,New
3920-HIHMQ,Scotts Valley,0,0,0,1,26,1,1,49.5,1265.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Long term
3055-OYMSE,Saratoga,0,1,0,0,53,1,1,73.8,4003.85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Low Risk,Long term
0613-WUXUM,Soquel,0,0,1,1,70,1,1,19.2,1401.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
4458-KVRBJ,San Jose,1,0,0,0,59,1,0,25.0,1510.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
1397-XKKWR,San Jose,1,0,0,0,7,0,0,35.3,264.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Medium Risk,New
8097-OMULG,San Jose,1,0,1,1,59,1,0,76.75,4541.9,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,Low Risk,Long term
6013-BHCAW,San Jose,1,0,1,1,61,1,1,81.0,4976.15,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,Low Risk,Long term
0401-WDBXM,San Jose,1,0,1,1,72,1,1,105.55,7542.25,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,Low Risk,Long term
3387-PLKUI,San Jose,0,0,1,1,13,1,0,18.8,251.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
6096-EGVTU,San Jose,0,0,1,1,64,1,0,24.9,1595.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
5081-NWSUP,San Jose,0,0,0,0,10,1,0,64.9,685.55,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,Medium Risk,New
2580-ATZSQ,San Jose,0,0,1,1,65,1,0,61.35,3874.1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Low Risk,Long term
8085-MSNLK,San Jose,0,0,1,0,62,1,0,113.95,6891.4,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,Medium Risk,Long term
9691-HKOVS,San Jose,0,0,1,0,55,1,1,90.15,4916.95,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,High Risk,Long term
9881-VCZEP,San Jose,0,0,1,0,25,1,0,54.1,1373.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Long term
8757-TFHHJ,San Jose,1,0,0,0,1,1,1,49.8,49.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low Risk,New
1468-DEFNC,San Jose,1,1,1,1,64,1,1,24.4,1548.65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
5119-KEPFY,San Jose,1,0,1,0,36,1,1,95.0,3440.25,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Risk,Long term
0916-KNFAJ,San Jose,1,0,1,0,61,1,1,69.9,4226.7,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,Medium Risk,Long term
8319-QBEHW,San Jose,1,0,0,1,26,0,1,39.95,1023.75,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Low Risk,Long term
9625-QNLUX,San Jose,1,0,1,1,68,1,1,103.25,7074.4,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,Low Risk,Long term
4024-CSNBY,Mount Hamilton,0,0,1,0,72,1,1,94.25,6849.75,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,Low Risk,Long term
7110-BDTWG,San Jose,0,0,1,0,71,0,1,47.05,3263.6,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,High Risk,Long term
7493-GVFIO,Stockton,1,0,0,0,57,1,0,20.55,1252.85,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
0690-SRQID,Stockton,1,0,0,0,4,1,1,19.65,67.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
9605-WGJVW,Stockton,0,1,0,0,1,1,1,70.2,70.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
9114-DPSIA,Stockton,1,0,1,1,72,1,0,81.0,5750.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,Low Risk,Long term
4700-UBQMV,Stockton,1,0,1,1,21,1,1,75.9,1549.75,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,Low Risk,Medium
7711-GQBZC,Stockton,0,0,1,1,71,1,0,24.7,1810.55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
4627-MIHJH,Stockton,0,1,0,0,69,1,0,110.25,7467.55,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,Low Risk,Long term
9795-NREXC,Stockton,0,0,1,0,64,1,1,85.0,5484.4,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,Low Risk,Long term
8573-CGOCC,Stockton,1,0,0,0,16,1,0,19.75,294.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Low Risk,Medium
7356-AYNJP,Stockton,0,0,0,0,4,1,0,23.9,97.5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,High Risk,New
6286-SUUWT,Arnold,1,0,0,0,1,1,0,19.95,19.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
4819-HJPIW,Avery,1,0,0,0,18,0,0,25.15,476.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
8654-DHAOW,Burson,0,0,0,0,2,1,0,54.15,101.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium Risk,New
5438-QMDDL,Campo Seco,0,0,1,0,19,1,1,59.8,1130.85,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Medium Risk,Medium
9812-GHVRI,Clements,0,0,0,0,40,1,0,83.85,3532.25,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk,Long term
5553-AOINX,Copperopolis,0,1,1,1,66,1,1,104.9,6891.45,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,High Risk,Long term
1228-ZLNBX,Farmington,1,0,0,0,21,1,0,75.3,1570.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
4226-KKDON,French Camp,1,0,0,0,8,1,1,66.65,520.95,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,High Risk,New
3831-YCPUO,Glencoe,0,0,1,1,72,1,1,109.5,7854.9,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
7445-WMRBW,Hathaway Pines,0,0,0,0,48,1,1,73.85,3581.4,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,Low Risk,Long term
3308-DGHKL,Linden,1,0,0,0,69,1,1,19.3,1447.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
9924-JPRMC,Lockeford,1,0,0,0,72,1,1,118.2,8547.15,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,High Risk,Long term
0080-EMYVY,Lodi,0,0,0,0,14,1,0,51.45,727.85,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Low Risk,Medium
6218-KNUBD,Lodi,1,0,0,0,6,1,0,59.45,357.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,High Risk,New
7337-CINUD,Mokelumne Hill,0,0,1,1,8,1,0,19.5,159.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,New
7609-NRNCA,Mountain Ranch,0,0,0,0,17,1,0,19.55,280.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Medium
0623-EJQEG,Murphys,1,0,0,0,65,1,0,93.55,6069.25,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,High Risk,Long term
7153-CHRBV,San Andreas,0,0,1,1,57,1,1,59.3,3274.35,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,Medium Risk,Long term
6198-PNNSZ,Valley Springs,0,0,1,0,56,1,0,109.8,6109.65,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,Low Risk,Long term
3317-VLGQT,Wallace,0,0,1,0,14,1,1,78.1,1122.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,Medium
4132-POCZS,West Point,1,0,1,0,52,0,1,39.9,2020.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,High Risk,Long term
5614-DNZCE,Wilseyville,0,0,0,0,58,1,1,64.9,3795.45,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Low Risk,Long term
3896-RCYYE,Atwater,0,0,0,0,67,0,1,53.4,3579.15,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,Low Risk,Long term
9638-JIQYA,Ballico,1,0,0,0,2,0,1,24.9,49.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
3258-SANFR,Big Oak Flat,1,1,0,0,6,1,0,44.7,276.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
3726-TBHQT,Catheys Valley,1,0,1,1,71,1,1,114.0,8175.9,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
3190-ITQXP,Ceres,0,0,1,1,46,1,0,20.25,890.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
4833-QTJNO,Coulterville,1,1,1,0,67,1,0,83.85,5588.8,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Low Risk,Long term
3039-MJSLN,Cressey,1,0,0,1,3,1,0,20.2,50.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
0178-CIIKR,Crows Landing,0,0,0,0,3,1,0,19.95,58.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
5774-QPLTF,El Nido,1,0,1,1,50,1,1,20.35,938.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
2322-VCZHZ,El Portal,1,1,1,0,23,1,1,90.0,2024.1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,High Risk,Medium
5010-IPEAQ,Escalon,0,0,1,1,67,0,0,54.2,3623.95,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,Low Risk,Long term
6383-ZTSIW,Gustine,0,1,1,0,39,1,0,99.1,3877.95,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,Medium Risk,Long term
8990-YOZLV,Hickman,0,0,0,0,69,1,1,66.9,4577.9,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,Medium Risk,Long term
3069-SSVSN,Hilmar,0,0,0,0,1,0,0,25.85,25.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,New
5222-IMUKT,Hornitos,1,0,0,0,32,1,0,91.05,2871.5,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Long term
6685-XSHHU,Keyes,1,0,1,1,60,1,1,20.95,1270.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
8901-UPRHR,La Grange,0,0,1,1,72,1,1,109.2,7711.45,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,Low Risk,Long term
0118-JPNOY,Le Grand,0,1,0,0,26,1,1,85.8,2193.65,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,Low Risk,Long term
3845-FXCYS,Long Barn,1,0,0,0,2,1,1,19.65,31.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
5857-XRECV,Manteca,0,0,0,1,2,1,0,20.5,38.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,New
0725-CXOTM,Manteca,0,0,0,0,36,1,1,89.65,3348.1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,Low Risk,Long term
4343-EJVQB,Mariposa,1,0,0,0,7,1,0,74.35,533.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
9000-PLFUZ,Merced,0,1,1,0,60,0,1,49.45,2907.55,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,Low Risk,Long term
3427-GGZZI,Midpines,0,0,1,0,19,1,1,89.1,1620.8,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,High Risk,Medium
7779-ORAEL,Mi Wuk Village,1,1,1,0,45,1,0,75.15,3480.35,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,Low Risk,Long term
0644-OQMDK,Merced,1,1,0,0,4,1,1,70.65,293.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
3154-CFSZG,Modesto,1,0,1,1,47,1,0,90.05,4137.2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,High Risk,Long term
2220-IAHLS,Modesto,0,0,0,0,1,1,0,19.4,19.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
1658-XUHBX,Modesto,0,1,1,1,59,1,1,88.75,5348.65,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,Low Risk,Long term
2378-HTWFW,Newman,1,1,0,0,35,1,0,91.0,3180.5,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,Low Risk,Long term
4377-VDHYI,Patterson,1,0,1,1,32,1,1,90.8,3023.85,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,High Risk,Long term
3719-TDVQB,Ripon,0,1,1,0,54,1,1,18.95,1031.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
0201-MIBOL,Salida,0,1,0,0,66,1,1,102.4,6471.85,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,Low Risk,Long term
4937-QPZPO,Snelling,1,0,1,1,61,1,1,99.9,6241.35,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,High Risk,Long term
2925-VDZHY,Sonora,1,0,1,1,72,1,0,88.7,6501.35,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
6981-TDRFT,Soulsbyville,1,0,1,1,44,0,1,54.3,2317.1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,High Risk,Long term
3413-CSSTH,Stevinson,1,0,0,0,41,1,1,55.7,2237.55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Low Risk,Long term
8033-VCZGH,Tracy,1,0,1,0,50,1,1,103.95,5231.3,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,High Risk,Long term
0224-NIJLP,Turlock,1,0,1,1,8,1,0,20.15,165.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,New
7542-CYDDM,Turlock,1,0,0,0,18,1,0,20.05,358.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
4718-WXBGI,Twain Harte,1,0,1,1,72,1,1,91.95,6614.9,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
8495-PRWFH,Waterford,0,1,0,0,42,1,0,55.65,2421.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,High Risk,Long term
0439-IFYUN,Westley,0,1,0,0,18,1,1,74.7,1294.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Medium
5716-LIBJC,Winton,0,0,0,1,13,1,1,104.15,1299.1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,Low Risk,Medium
2868-LLSKM,Yosemite National Park,0,0,1,1,68,1,1,83.65,5733.4,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Low Risk,Long term
2988-QRAJY,Santa Rosa,1,0,0,0,69,1,1,110.05,7430.75,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,Low Risk,Long term
0071-NDAFP,Santa Rosa,1,0,1,1,25,1,0,25.5,630.6,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
7328-ZJAJO,Santa Rosa,0,0,1,1,59,1,0,19.5,1222.65,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
6458-CYIDZ,Albion,0,1,0,0,5,1,0,80.7,374.8,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,High Risk,New
1090-PYKCI,Boonville,0,0,1,1,69,1,1,105.1,7234.8,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,Low Risk,Long term
3058-WQDRE,Branscomb,1,0,0,0,13,0,1,25.15,331.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Medium
2279-AXJJK,Cazadero,1,0,1,0,52,1,1,95.65,5088.4,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,Low Risk,Long term
0909-SELIE,Clearlake Oaks,1,0,1,0,61,1,1,80.8,4860.85,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,Low Risk,Long term
3417-TSCIC,Cloverdale,1,0,0,0,29,0,1,24.85,788.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
1042-HFUCW,Cobb,0,0,0,1,25,1,1,54.75,1266.35,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,Low Risk,Long term
6537-OTKMY,Covelo,1,0,0,0,15,0,0,50.75,688.2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,High Risk,Medium
8999-EXMNO,Dos Rios,0,0,1,1,19,1,0,20.15,387.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Medium
6725-TPKJO,Duncans Mills,1,0,0,0,44,1,0,20.05,845.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
7162-WPHPM,Elk,1,0,1,1,58,1,0,71.6,4230.25,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,Low Risk,Long term
1599-MMYRQ,Forestville,1,0,1,1,62,1,1,81.45,4983.05,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,Low Risk,Long term
8821-KVZKQ,Fort Bragg,0,0,1,1,70,0,1,58.4,4113.15,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Low Risk,Long term
6434-TTGJP,Geyserville,1,0,1,1,10,0,0,53.7,521.0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,Low Risk,New
0042-JVWOJ,Glen Ellen,1,0,0,0,26,1,1,19.6,471.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,Long term
0130-SXOUN,Glenhaven,1,0,0,0,66,1,0,89.4,5976.9,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,Low Risk,Long term
2330-PQGDQ,Gualala,1,0,1,1,51,1,0,84.2,4299.75,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Low Risk,Long term
1452-UZOSF,Guerneville,1,0,1,1,72,1,1,106.1,7548.6,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,Low Risk,Long term
2097-YVPKN,Healdsburg,1,0,0,0,65,1,0,25.75,1654.75,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
8597-CTXVJ,Jenner,1,0,0,1,70,1,0,64.95,4551.5,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,Low Risk,Long term
6631-HMANX,Kelseyville,1,0,1,0,72,1,1,85.45,6227.5,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
9962-BFPDU,Kenwood,0,0,1,1,1,1,0,20.05,20.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6394-HHHZM,Little River,1,0,0,0,3,1,0,20.7,57.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
5995-LFTLE,Lower Lake,1,0,0,0,58,1,1,25.3,1474.35,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
1932-UEDCX,Manchester,1,1,1,0,33,1,1,100.6,3270.25,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,Low Risk,Long term
5188-HGMLP,Middletown,1,1,1,0,54,1,0,74.0,3919.15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Long term
0665-XHDJU,Monte Rio,1,0,1,0,72,1,1,99.4,7285.7,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,High Risk,Long term
8265-HKSOW,Occidental,0,0,1,1,72,1,0,107.45,7658.3,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,Low Risk,Long term
3544-FBCAS,Philo,0,0,1,1,72,1,1,83.6,5959.3,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,Low Risk,Long term
5331-RGMTT,Point Arena,1,1,1,0,54,1,1,99.05,5295.7,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,Low Risk,Long term
4759-PXTAN,Potter Valley,0,0,1,0,59,1,1,80.1,4693.2,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,High Risk,Long term
7054-DMVAS,Redwood Valley,1,0,0,0,54,1,1,65.3,3512.9,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Low Risk,Long term
3428-MMGUB,Rio Nido,1,0,0,0,60,1,1,89.55,5231.2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,High Risk,Long term
6549-BTYPG,Sebastopol,0,0,1,0,60,0,0,60.8,3603.45,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
7823-JSOAG,Sonoma,1,0,0,0,3,1,0,74.5,217.45,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
3705-RHRFR,Ukiah,0,0,1,0,69,1,0,99.15,6875.35,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,Low Risk,Long term
9374-YOLBJ,Upper Lake,0,0,1,1,1,1,0,19.25,19.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
9074-KGVOX,Westport,1,0,1,1,50,0,1,39.45,2021.35,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Low Risk,Long term
6128-DAFVY,Willits,0,0,0,0,56,0,1,44.85,2564.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Low Risk,Long term
9933-QRGTX,Windsor,0,0,1,0,60,1,1,97.2,5611.75,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,High Risk,Long term
4476-OSWTN,Witter Springs,1,1,1,0,69,1,1,110.55,7610.1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,Medium Risk,Long term
5066-GFJMM,Eureka,0,0,1,0,3,1,1,19.9,45.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
2661-GKBTK,Eureka,1,0,1,1,60,1,0,76.95,4543.95,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,Low Risk,Long term
0458-HEUZG,Alderpoint,0,0,0,0,13,0,0,35.4,450.4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,Medium Risk,Medium
7268-WNTCP,Blocksburg,1,0,1,1,62,1,0,20.45,1297.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
0824-VWDPO,Mckinleyville,0,0,0,0,45,1,0,96.75,4442.75,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,Low Risk,Long term
8409-WQJUX,Arcata,0,0,0,0,25,0,0,54.2,1423.15,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,High Risk,Long term
2578-JQPHZ,Bayside,1,0,0,0,44,1,0,100.1,4378.35,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,Low Risk,Long term
3278-FSIXX,Blue Lake,0,0,0,0,2,1,1,45.25,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
9746-UGFAC,Carlotta,0,0,0,0,22,1,0,20.85,450.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,Medium
2946-KIQSP,Crescent City,0,0,0,0,35,0,1,33.45,1175.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Medium Risk,Long term
